File............:  2026-07-22_cv_cell_5 - JUL,22.2026

System..........:  1624_BZm282_020c
Temperature.....:  -0.6+-0.0C
Time............:  13:45:23-13:48:34
Slewrate........:  20mV/s
Comment.........:  CV Cell05
                   
                   
                   
                   
Electr.area/sqcm:  282
Reference.......:   0.3849688,  0.2500000 PO/PF -3, 12319
Cyclic voltammogram

Lines:   6063
Columns: 3

Number     Time/s     Potential/V    Current/A 
3430      1.080e+02      0.449969    1.0238e+00
3431      1.080e+02      0.449344    1.0098e+00
3432      1.081e+02      0.448688    1.0243e+00
3433      1.081e+02      0.448063    1.0127e+00
3434      1.081e+02      0.447438    1.0252e+00
3435      1.082e+02      0.446813    1.0129e+00
3436      1.082e+02      0.446156    1.0136e+00
3437      1.082e+02      0.445531    1.0175e+00
3438      1.083e+02      0.444906    1.0113e+00
3439      1.083e+02      0.444281    1.0222e+00
3440      1.083e+02      0.443656    1.0068e+00
3441      1.084e+02      0.443031    1.0251e+00
3442      1.084e+02      0.442375    9.9889e-01
3443      1.084e+02      0.441750    1.0193e+00
3444      1.085e+02      0.441125    1.0053e+00
3445      1.085e+02      0.440500    1.0163e+00
3446      1.085e+02      0.439875    1.0063e+00
3447      1.085e+02      0.439250    1.0199e+00
3448      1.086e+02      0.438594    9.9832e-01
3449      1.086e+02      0.437969    1.0188e+00
3450      1.086e+02      0.437344    9.9661e-01
3451      1.087e+02      0.436719    1.0190e+00
3452      1.087e+02      0.436063    9.9823e-01
3453      1.087e+02      0.435438    1.0183e+00
3454      1.088e+02      0.434813    9.9663e-01
3455      1.088e+02      0.434188    1.0080e+00
3456      1.088e+02      0.433563    1.0008e+00
3457      1.089e+02      0.432938    1.0078e+00
3458      1.089e+02      0.432281    1.0098e+00
3459      1.089e+02      0.431656    1.0037e+00
3460      1.090e+02      0.431031    1.0088e+00
3461      1.090e+02      0.430406    9.9298e-01
3462      1.090e+02      0.429781    1.0082e+00
3463      1.091e+02      0.429156    9.9548e-01
3464      1.091e+02      0.428500    1.0090e+00
3465      1.091e+02      0.427875    9.9731e-01
3466      1.091e+02      0.427250    1.0071e+00
3467      1.092e+02      0.426625    9.9005e-01
3468      1.092e+02      0.426000    1.0062e+00
3469      1.092e+02      0.425344    9.9072e-01
3470      1.093e+02      0.424719    1.0111e+00
3471      1.093e+02      0.424094    9.8723e-01
3472      1.093e+02      0.423469    1.0077e+00
3473      1.094e+02      0.422844    9.8552e-01
3474      1.094e+02      0.422188    1.0057e+00
3475      1.094e+02      0.421563    9.8129e-01
3476      1.095e+02      0.420938    1.0030e+00
3477      1.095e+02      0.420313    9.9808e-01
3478      1.095e+02      0.419688    9.9253e-01
3479      1.096e+02      0.419063    9.9543e-01
3480      1.096e+02      0.418406    9.8595e-01
3481      1.096e+02      0.417781    9.9261e-01
3482      1.097e+02      0.417156    9.8421e-01
3483      1.097e+02      0.416531    9.9607e-01
3484      1.097e+02      0.415906    9.8645e-01
3485      1.097e+02      0.415250    9.9416e-01
3486      1.098e+02      0.414625    9.7966e-01
3487      1.098e+02      0.414000    9.9344e-01
3488      1.098e+02      0.413375    9.7671e-01
3489      1.099e+02      0.412750    9.9413e-01
3490      1.099e+02      0.412094    9.7178e-01
3491      1.099e+02      0.411469    9.9853e-01
3492      1.100e+02      0.410844    9.6780e-01
3493      1.100e+02      0.410219    9.9228e-01
3494      1.100e+02      0.409594    9.6770e-01
3495      1.101e+02      0.408969    9.9343e-01
3496      1.101e+02      0.408313    9.7485e-01
3497      1.101e+02      0.407688    9.8838e-01
3498      1.102e+02      0.407063    9.7116e-01
3499      1.102e+02      0.406438    9.8111e-01
3500      1.102e+02      0.405813    9.7443e-01
3501      1.103e+02      0.405156    9.7449e-01
3502      1.103e+02      0.404531    9.8080e-01
3503      1.103e+02      0.403906    9.7555e-01
3504      1.103e+02      0.403281    9.7601e-01
3505      1.104e+02      0.402625    9.6831e-01
3506      1.104e+02      0.402031    9.7392e-01
3507      1.104e+02      0.401375    9.6534e-01
3508      1.105e+02      0.400750    9.7646e-01
3509      1.105e+02      0.400125    9.6246e-01
3510      1.105e+02      0.399500    9.7801e-01
3511      1.106e+02      0.398875    9.5607e-01
3512      1.106e+02      0.398219    9.7656e-01
3513      1.106e+02      0.397594    9.4807e-01
3514      1.107e+02      0.396969    9.8023e-01
3515      1.107e+02      0.396344    9.5265e-01
3516      1.107e+02      0.395719    9.7442e-01
3517      1.108e+02      0.395063    9.5072e-01
3518      1.108e+02      0.394438    9.7159e-01
3519      1.108e+02      0.393813    9.4962e-01
3520      1.108e+02      0.393188    9.6654e-01
3521      1.109e+02      0.392531    9.6076e-01
3522      1.109e+02      0.391938    9.6027e-01
3523      1.109e+02      0.391281    9.5456e-01
3524      1.110e+02      0.390656    9.6040e-01
3525      1.110e+02      0.390031    9.5384e-01
3526      1.110e+02      0.389406    9.5249e-01
3527      1.111e+02      0.388781    9.5833e-01
3528      1.111e+02      0.388125    9.4895e-01
3529      1.111e+02      0.387500    9.5540e-01
3530      1.112e+02      0.386875    9.4237e-01
3531      1.112e+02      0.386250    9.4946e-01
3532      1.112e+02      0.385625    9.3276e-01
3533      1.113e+02      0.385000    9.6021e-01
3534      1.113e+02      0.384344    9.2821e-01
3535      1.113e+02      0.383719    9.5817e-01
3536      1.114e+02      0.383094    9.2760e-01
3537      1.114e+02      0.382469    9.5543e-01
3538      1.114e+02      0.381844    9.2567e-01
3539      1.114e+02      0.381188    9.5275e-01
3540      1.115e+02      0.380563    9.3570e-01
3541      1.115e+02      0.379938    9.4715e-01
3542      1.115e+02      0.379313    9.3403e-01
3543      1.116e+02      0.378688    9.3933e-01
3544      1.116e+02      0.378031    9.3109e-01
3545      1.116e+02      0.377406    9.3390e-01
3546      1.117e+02      0.376781    9.3111e-01
3547      1.117e+02      0.376156    9.3071e-01
3548      1.117e+02      0.375531    9.3156e-01
3549      1.118e+02      0.374906    9.2246e-01
3550      1.118e+02      0.374250    9.3645e-01
3551      1.118e+02      0.373625    9.1859e-01
3552      1.119e+02      0.373000    9.3826e-01
3553      1.119e+02      0.372344    9.0849e-01
3554      1.119e+02      0.371750    9.3818e-01
3555      1.120e+02      0.371094    9.0612e-01
3556      1.120e+02      0.370469    9.3228e-01
3557      1.120e+02      0.369844    9.0252e-01
3558      1.120e+02      0.369219    9.3326e-01
3559      1.121e+02      0.368563    9.0458e-01
3560      1.121e+02      0.367938    9.2919e-01
3561      1.121e+02      0.367313    9.0611e-01
3562      1.122e+02      0.366688    9.2086e-01
3563      1.122e+02      0.366063    9.0882e-01
3564      1.122e+02      0.365438    9.1800e-01
3565      1.123e+02      0.364813    8.9767e-01
3566      1.123e+02      0.364156    9.1507e-01
3567      1.123e+02      0.363531    9.0215e-01
3568      1.124e+02      0.362906    9.0715e-01
3569      1.124e+02      0.362250    9.0273e-01
3570      1.124e+02      0.361656    8.9511e-01
3571      1.125e+02      0.361000    9.0610e-01
3572      1.125e+02      0.360375    8.8803e-01
3573      1.125e+02      0.359750    9.0797e-01
3574      1.125e+02      0.359125    8.7932e-01
3575      1.126e+02      0.358469    9.1320e-01
3576      1.126e+02      0.357844    8.7759e-01
3577      1.126e+02      0.357219    9.0482e-01
3578      1.127e+02      0.356594    8.7006e-01
3579      1.127e+02      0.355969    9.0571e-01
3580      1.127e+02      0.355344    8.7276e-01
3581      1.128e+02      0.354719    8.9299e-01
3582      1.128e+02      0.354063    8.6349e-01
3583      1.128e+02      0.353438    8.9279e-01
3584      1.129e+02      0.352813    8.6542e-01
3585      1.129e+02      0.352188    8.9415e-01
3586      1.129e+02      0.351563    8.6359e-01
3587      1.130e+02      0.350906    8.8659e-01
3588      1.130e+02      0.350281    8.6449e-01
3589      1.130e+02      0.349656    8.7306e-01
3590      1.131e+02      0.349031    8.7008e-01
3591      1.131e+02      0.348375    8.6412e-01
3592      1.131e+02      0.347750    8.7472e-01
3593      1.131e+02      0.347125    8.5265e-01
3594      1.132e+02      0.346500    8.7696e-01
3595      1.132e+02      0.345875    8.3972e-01
3596      1.132e+02      0.345250    8.6798e-01
3597      1.133e+02      0.344625    8.4484e-01
3598      1.133e+02      0.343969    8.7031e-01
3599      1.133e+02      0.343344    8.3539e-01
3600      1.134e+02      0.342719    8.6209e-01
3601      1.134e+02      0.342063    8.3393e-01
3602      1.134e+02      0.341469    8.5638e-01
3603      1.135e+02      0.340813    8.3317e-01
3604      1.135e+02      0.340188    8.6166e-01
3605      1.135e+02      0.339563    8.2584e-01
3606      1.136e+02      0.338938    8.5325e-01
3607      1.136e+02      0.338281    8.1994e-01
3608      1.136e+02      0.337656    8.4633e-01
3609      1.137e+02      0.337031    8.2271e-01
3610      1.137e+02      0.336406    8.3633e-01
3611      1.137e+02      0.335781    8.2872e-01
3612      1.137e+02      0.335156    8.2376e-01
3613      1.138e+02      0.334500    8.3261e-01
3614      1.138e+02      0.333875    8.1319e-01
3615      1.138e+02      0.333250    8.2885e-01
3616      1.139e+02      0.332625    8.1110e-01
3617      1.139e+02      0.331969    8.2938e-01
3618      1.139e+02      0.331375    8.0246e-01
3619      1.140e+02      0.330719    8.2417e-01
3620      1.140e+02      0.330094    7.8955e-01
3621      1.140e+02      0.329469    8.1212e-01
3622      1.141e+02      0.328844    7.8923e-01
3623      1.141e+02      0.328188    8.2485e-01
3624      1.141e+02      0.327563    7.8798e-01
3625      1.142e+02      0.326938    8.1307e-01
3626      1.142e+02      0.326313    7.7900e-01
3627      1.142e+02      0.325688    8.0925e-01
3628      1.143e+02      0.325063    7.7801e-01
3629      1.143e+02      0.324406    8.0589e-01
3630      1.143e+02      0.323781    7.7788e-01
3631      1.143e+02      0.323156    7.9362e-01
3632      1.144e+02      0.322531    7.8737e-01
3633      1.144e+02      0.321906    7.7099e-01
3634      1.144e+02      0.321281    7.7895e-01
3635      1.145e+02      0.320625    7.7274e-01
3636      1.145e+02      0.320000    7.8940e-01
3637      1.145e+02      0.319375    7.6924e-01
3638      1.146e+02      0.318750    7.7364e-01
3639      1.146e+02      0.318094    7.5531e-01
3640      1.146e+02      0.317469    7.7355e-01
3641      1.147e+02      0.316844    7.6249e-01
3642      1.147e+02      0.316219    7.7568e-01
3643      1.147e+02      0.315594    7.5215e-01
3644      1.148e+02      0.314969    7.7259e-01
3645      1.148e+02      0.314313    7.3667e-01
3646      1.148e+02      0.313688    7.7482e-01
3647      1.148e+02      0.313063    7.3836e-01
3648      1.149e+02      0.312438    7.7154e-01
3649      1.149e+02      0.311813    7.3451e-01
3650      1.149e+02      0.311188    7.6417e-01
3651      1.150e+02      0.310531    7.4008e-01
3652      1.150e+02      0.309906    7.4810e-01
3653      1.150e+02      0.309281    7.3961e-01
3654      1.151e+02      0.308656    7.4351e-01
3655      1.151e+02      0.308000    7.4837e-01
3656      1.151e+02      0.307375    7.3757e-01
3657      1.152e+02      0.306750    7.3776e-01
3658      1.152e+02      0.306125    7.2123e-01
3659      1.152e+02      0.305500    7.3744e-01
3660      1.153e+02      0.304875    7.2773e-01
3661      1.153e+02      0.304219    7.4082e-01
3662      1.153e+02      0.303594    7.2292e-01
3663      1.154e+02      0.302969    7.3217e-01
3664      1.154e+02      0.302344    7.0921e-01
3665      1.154e+02      0.301719    7.3899e-01
3666      1.154e+02      0.301094    7.0636e-01
3667      1.155e+02      0.300438    7.4340e-01
3668      1.155e+02      0.299813    7.0907e-01
3669      1.155e+02      0.299188    7.4066e-01
3670      1.156e+02      0.298563    7.0038e-01
3671      1.156e+02      0.297906    7.2182e-01
3672      1.156e+02      0.297281    7.0334e-01
3673      1.157e+02      0.296656    7.2066e-01
3674      1.157e+02      0.296031    7.1414e-01
3675      1.157e+02      0.295406    7.1687e-01
3676      1.158e+02      0.294781    7.1001e-01
3677      1.158e+02      0.294125    6.9698e-01
3678      1.158e+02      0.293500    7.0851e-01
3679      1.159e+02      0.292875    7.0565e-01
3680      1.159e+02      0.292250    7.1453e-01
3681      1.159e+02      0.291625    7.0233e-01
3682      1.160e+02      0.291000    7.0787e-01
3683      1.160e+02      0.290344    6.7858e-01
3684      1.160e+02      0.289719    6.9296e-01
3685      1.160e+02      0.289094    6.9200e-01
3686      1.161e+02      0.288469    7.0967e-01
3687      1.161e+02      0.287844    6.8780e-01
3688      1.161e+02      0.287188    7.2047e-01
3689      1.162e+02      0.286563    6.7774e-01
3690      1.162e+02      0.285938    7.0988e-01
3691      1.162e+02      0.285313    6.7457e-01
3692      1.163e+02      0.284688    7.0379e-01
3693      1.163e+02      0.284031    6.9148e-01
3694      1.163e+02      0.283406    6.9241e-01
3695      1.164e+02      0.282781    6.8468e-01
3696      1.164e+02      0.282156    6.7769e-01
3697      1.164e+02      0.281531    6.7368e-01
3698      1.165e+02      0.280906    6.8658e-01
3699      1.165e+02      0.280250    6.8125e-01
3700      1.165e+02      0.279625    6.8152e-01
3701      1.166e+02      0.279000    6.7555e-01
3702      1.166e+02      0.278375    6.6734e-01
3703      1.166e+02      0.277750    6.7115e-01
3704      1.166e+02      0.277094    6.6320e-01
3705      1.167e+02      0.276469    6.7362e-01
3706      1.167e+02      0.275844    6.5778e-01
3707      1.167e+02      0.275219    6.8586e-01
3708      1.168e+02      0.274594    6.3505e-01
3709      1.168e+02      0.273938    6.7078e-01
3710      1.168e+02      0.273313    6.3525e-01
3711      1.169e+02      0.272688    6.7244e-01
3712      1.169e+02      0.272063    6.4449e-01
3713      1.169e+02      0.271438    6.6064e-01
3714      1.170e+02      0.270813    6.3475e-01
3715      1.170e+02      0.270156    6.4180e-01
3716      1.170e+02      0.269531    6.3307e-01
3717      1.171e+02      0.268906    6.3790e-01
3718      1.171e+02      0.268281    6.3243e-01
3719      1.171e+02      0.267656    6.4060e-01
3720      1.171e+02      0.267000    6.1133e-01
3721      1.172e+02      0.266375    6.2614e-01
3722      1.172e+02      0.265750    6.0276e-01
3723      1.172e+02      0.265125    6.1460e-01
3724      1.173e+02      0.264469    6.0926e-01
3725      1.173e+02      0.263875    6.0326e-01
3726      1.173e+02      0.263219    6.0990e-01
3727      1.174e+02      0.262594    5.7999e-01
3728      1.174e+02      0.261969    6.0317e-01
3729      1.174e+02      0.261344    5.6301e-01
3730      1.175e+02      0.260719    5.8821e-01
3731      1.175e+02      0.260063    5.6523e-01
3732      1.175e+02      0.259438    5.8148e-01
3733      1.176e+02      0.258813    5.4801e-01
3734      1.176e+02      0.258188    4.8323e-01
3735      1.176e+02      0.257563    4.9993e-01
3736      1.177e+02      0.256906    5.3667e-01
3737      1.177e+02      0.256281    5.2315e-01
3738      1.177e+02      0.255656    5.3681e-01
3739      1.177e+02      0.255031    5.0790e-01
3740      1.178e+02      0.254375    5.1343e-01
3741      1.178e+02      0.253781    4.8189e-01
3742      1.178e+02      0.253125    5.0879e-01
3743      1.179e+02      0.252500    4.7761e-01
3744      1.179e+02      0.251875    4.8487e-01
3745      1.179e+02      0.251250    4.6733e-01
3746      1.180e+02      0.250625    4.5503e-01
3747      1.180e+02      0.249969    4.4996e-01
3748      1.180e+02      0.249344    4.1190e-01
3749      1.181e+02      0.248719    4.4278e-01
3750      1.181e+02      0.248094    4.0503e-01
3751      1.181e+02      0.247469    4.2145e-01
3752      1.182e+02      0.246813    3.8733e-01
3753      1.182e+02      0.246188    3.8310e-01
3754      1.182e+02      0.245563    3.5312e-01
3755      1.183e+02      0.244938    3.6343e-01
3756      1.183e+02      0.244281    3.3775e-01
3757      1.183e+02      0.243688    3.4976e-01
3758      1.183e+02      0.243031    3.0689e-01
3759      1.184e+02      0.242406    3.2735e-01
3760      1.184e+02      0.241781    2.5658e-01
3761      1.184e+02      0.241156    2.9190e-01
3762      1.185e+02      0.240531    2.4412e-01
3763      1.185e+02      0.239875    2.6318e-01
3764      1.185e+02      0.239250    2.3109e-01
3765      1.186e+02      0.238625    2.1915e-01
3766      1.186e+02      0.238000    2.0703e-01
3767      1.186e+02      0.237375    1.6900e-01
3768      1.187e+02      0.236719    1.7561e-01
3769      1.187e+02      0.236094    1.4129e-01
3770      1.187e+02      0.235469    1.5543e-01
3771      1.188e+02      0.234844    1.0921e-01
3772      1.188e+02      0.234188    1.1450e-01
3773      1.188e+02      0.233594    6.1207e-02
3774      1.188e+02      0.232938    7.2923e-02
3775      1.189e+02      0.232313    5.0997e-02
3776      1.189e+02      0.231688    6.3394e-02
3777      1.189e+02      0.231063    8.9605e-03
3778      1.190e+02      0.230406    2.1911e-02
3779      1.190e+02      0.229781   -3.0087e-02
3780      1.190e+02      0.229156   -1.0329e-03
3781      1.191e+02      0.228531   -6.2158e-02
3782      1.191e+02      0.227906   -3.2209e-02
3783      1.191e+02      0.227281   -7.7824e-02
3784      1.192e+02      0.226625   -7.9361e-02
3785      1.192e+02      0.226000   -1.3659e-01
3786      1.192e+02      0.225375   -1.3845e-01
3787      1.193e+02      0.224750   -1.3369e-01
3788      1.193e+02      0.224094   -1.4633e-01
3789      1.193e+02      0.223500   -1.4610e-01
3790      1.194e+02      0.222844   -1.7027e-01
3791      1.194e+02      0.222219   -1.6899e-01
3792      1.194e+02      0.221594   -1.9971e-01
3793      1.194e+02      0.220969   -1.9377e-01
3794      1.195e+02      0.220313   -2.0454e-01
3795      1.195e+02      0.219688   -2.0263e-01
3796      1.195e+02      0.219063   -2.2994e-01
3797      1.196e+02      0.218438   -2.1299e-01
3798      1.196e+02      0.217813   -2.5929e-01
3799      1.196e+02      0.217188   -2.2776e-01
3800      1.197e+02      0.216531   -2.6622e-01
3801      1.197e+02      0.215906   -2.1539e-01
3802      1.197e+02      0.215281   -2.5814e-01
3803      1.198e+02      0.214656   -2.3584e-01
3804      1.198e+02      0.214000   -2.6246e-01
3805      1.198e+02      0.213406   -2.4895e-01
3806      1.199e+02      0.212750   -2.5702e-01
3807      1.199e+02      0.212125   -2.4462e-01
3808      1.199e+02      0.211500   -2.4083e-01
3809      1.200e+02      0.210875   -2.4985e-01
3810      1.200e+02      0.210219   -2.4867e-01
3811      1.200e+02      0.209594   -2.6365e-01
3812      1.200e+02      0.208969   -2.3477e-01
3813      1.201e+02      0.208344   -2.4043e-01
3814      1.201e+02      0.207719   -2.1484e-01
3815      1.201e+02      0.207094   -2.3966e-01
3816      1.202e+02      0.206438   -2.1132e-01
3817      1.202e+02      0.205813   -2.3306e-01
3818      1.202e+02      0.205188   -1.9512e-01
3819      1.203e+02      0.204563   -2.2304e-01
3820      1.203e+02      0.203906   -1.5845e-01
3821      1.203e+02      0.203313   -1.9920e-01
3822      1.204e+02      0.202656   -1.5411e-01
3823      1.204e+02      0.202031   -1.9906e-01
3824      1.204e+02      0.201406   -1.6060e-01
3825      1.205e+02      0.200781   -1.7448e-01
3826      1.205e+02      0.200125   -1.2413e-01
3827      1.205e+02      0.199500   -1.3558e-01
3828      1.206e+02      0.198875   -1.2222e-01
3829      1.206e+02      0.198250   -1.1115e-01
3830      1.206e+02      0.197625   -1.2156e-01
3831      1.206e+02      0.197000   -1.1229e-01
3832      1.207e+02      0.196344   -1.0025e-01
3833      1.207e+02      0.195719   -7.5842e-02
3834      1.207e+02      0.195094   -7.4989e-02
3835      1.208e+02      0.194469   -7.2250e-02
3836      1.208e+02      0.193813   -1.1283e-01
3837      1.208e+02      0.193219   -6.9145e-02
3838      1.209e+02      0.192563   -6.6660e-02
3839      1.209e+02      0.191938   -1.6788e-02
3840      1.209e+02      0.191313   -5.4773e-02
3841      1.210e+02      0.190688   -1.9324e-03
3842      1.210e+02      0.190031   -3.8303e-02
3843      1.210e+02      0.189406   -2.7175e-03
3844      1.211e+02      0.188781   -2.8654e-02
3845      1.211e+02      0.188156    7.1114e-03
3846      1.211e+02      0.187531    9.2654e-03
3847      1.211e+02      0.186906    1.7744e-02
3848      1.212e+02      0.186250    7.5143e-03
3849      1.212e+02      0.185625    6.9443e-03
3850      1.212e+02      0.185000    1.9682e-02
3851      1.213e+02      0.184375    3.7010e-02
3852      1.213e+02      0.183750    5.0360e-02
3853      1.213e+02      0.183125    4.8280e-02
3854      1.214e+02      0.182469    4.0640e-02
3855      1.214e+02      0.181844    3.6807e-02
3856      1.214e+02      0.181219    5.7502e-02
3857      1.215e+02      0.180594    5.3665e-02
3858      1.215e+02      0.179938    8.1112e-02
3859      1.215e+02      0.179313    5.5955e-02
3860      1.216e+02      0.178688    9.4526e-02
3861      1.216e+02      0.178063    3.5988e-02
3862      1.216e+02      0.177438    9.0692e-02
3863      1.217e+02      0.176813    5.5074e-02
3864      1.217e+02      0.176156    9.9112e-02
3865      1.217e+02      0.175531    7.1558e-02
3866      1.217e+02      0.174906    9.3928e-02
3867      1.218e+02      0.174281    8.5458e-02
3868      1.218e+02      0.173656    8.2804e-02
3869      1.218e+02      0.173031    2.4118e-01
3870      1.219e+02      0.172375   -2.0440e-02
3871      1.219e+02      0.171750    8.3637e-02
3872      1.219e+02      0.171125    9.5631e-02
3873      1.220e+02      0.170500    8.8904e-02
3874      1.220e+02      0.169844    7.6444e-02
3875      1.220e+02      0.169219    8.4803e-02
3876      1.221e+02      0.168594    8.9624e-02
3877      1.221e+02      0.167969    1.1914e-01
3878      1.221e+02      0.167344    9.0307e-02
3879      1.222e+02      0.166719    1.1318e-01
3880      1.222e+02      0.166063    6.2885e-02
3881      1.222e+02      0.165438    1.1462e-01
3882      1.223e+02      0.164813    7.6822e-02
3883      1.223e+02      0.164188    1.2382e-01
3884      1.223e+02      0.163563    8.5996e-02
3885      1.223e+02      0.162938    1.0509e-01
3886      1.224e+02      0.162281    6.5821e-02
3887      1.224e+02      0.161656    6.7467e-02
3888      1.224e+02      0.161031    7.8949e-02
3889      1.225e+02      0.160406    9.0139e-02
3890      1.225e+02      0.159750    1.0622e-01
3891      1.225e+02      0.159125    9.9583e-02
3892      1.226e+02      0.158500    8.4921e-02
3893      1.226e+02      0.157875    9.3700e-02
3894      1.226e+02      0.157250    7.8221e-02
3895      1.227e+02      0.156625    8.4738e-02
3896      1.227e+02      0.155969    1.0958e-01
3897      1.227e+02      0.155344    8.9853e-02
3898      1.228e+02      0.154719    8.9220e-02
3899      1.228e+02      0.154094    5.2428e-02
3900      1.228e+02      0.153469    9.9309e-02
3901      1.229e+02      0.152844    5.9888e-02
3902      1.229e+02      0.152188    1.0810e-01
3903      1.229e+02      0.151563    6.8985e-02
3904      1.229e+02      0.150938    9.7984e-02
3905      1.230e+02      0.150313    5.8644e-02
3906      1.230e+02      0.149688    7.8032e-02
3907      1.230e+02      0.149031    7.2302e-02
3908      1.231e+02      0.148406    8.0759e-02
3909      1.231e+02      0.147781    8.1852e-02
3910      1.231e+02      0.147156    7.6894e-02
3911      1.232e+02      0.146531    5.7677e-02
3912      1.232e+02      0.145875    6.2198e-02
3913      1.232e+02      0.145250    5.2025e-02
3914      1.233e+02      0.144625    7.0072e-02
3915      1.233e+02      0.144000    6.5346e-02
3916      1.233e+02      0.143375    6.6657e-02
3917      1.234e+02      0.142750    5.0078e-02
3918      1.234e+02      0.142094    4.5008e-02
3919      1.234e+02      0.141469    5.7586e-02
3920      1.234e+02      0.140844    2.4107e-02
3921      1.235e+02      0.140219    6.7822e-02
3922      1.235e+02      0.139594    3.0525e-02
3923      1.235e+02      0.138938    6.1916e-02
3924      1.236e+02      0.138313    8.5077e-03
3925      1.236e+02      0.137688    2.5570e-02
3926      1.236e+02      0.137063    1.3676e-02
3927      1.237e+02      0.136438    2.9591e-02
3928      1.237e+02      0.135781    2.7215e-02
3929      1.237e+02      0.135156    2.0456e-02
3930      1.238e+02      0.134531    8.7700e-03
3931      1.238e+02      0.133906    4.9139e-04
3932      1.238e+02      0.133281   -2.0193e-02
3933      1.239e+02      0.132656   -9.1854e-04
3934      1.239e+02      0.132000   -1.5033e-02
3935      1.239e+02      0.131375   -1.7456e-03
3936      1.240e+02      0.130750   -2.7507e-02
3937      1.240e+02      0.130125   -8.9882e-02
3938      1.240e+02      0.129500   -7.4234e-02
3939      1.240e+02      0.128844   -7.5031e-02
3940      1.241e+02      0.128219   -3.3655e-02
3941      1.241e+02      0.127594   -7.2168e-02
3942      1.241e+02      0.126969   -4.8050e-02
3943      1.242e+02      0.126313   -1.0098e-01
3944      1.242e+02      0.125688   -7.1546e-02
3945      1.242e+02      0.125063   -9.7541e-02
3946      1.243e+02      0.124438   -8.7667e-02
3947      1.243e+02      0.123813   -9.9195e-02
3948      1.243e+02      0.123188   -1.0064e-01
3949      1.244e+02      0.122563   -1.2816e-01
3950      1.244e+02      0.121906   -1.3911e-01
3951      1.244e+02      0.121281   -1.5937e-01
3952      1.245e+02      0.120656   -1.5142e-01
3953      1.245e+02      0.120031   -1.6646e-01
3954      1.245e+02      0.119406   -1.5711e-01
3955      1.246e+02      0.118750   -1.9133e-01
3956      1.246e+02      0.118125   -1.9486e-01
3957      1.246e+02      0.117500   -2.1006e-01
3958      1.246e+02      0.116875   -2.3233e-01
3959      1.247e+02      0.116219   -2.1808e-01
3960      1.247e+02      0.115594   -2.5045e-01
3961      1.247e+02      0.114969   -2.5517e-01
3962      1.248e+02      0.114344   -2.8001e-01
3963      1.248e+02      0.113719   -2.9593e-01
3964      1.248e+02      0.113094   -3.3114e-01
3965      1.249e+02      0.112469   -3.1691e-01
3966      1.249e+02      0.111813   -3.2225e-01
3967      1.249e+02      0.111188   -3.3869e-01
3968      1.250e+02      0.110563   -3.7293e-01
3969      1.250e+02      0.109938   -3.7283e-01
3970      1.250e+02      0.109313   -4.1333e-01
3971      1.251e+02      0.108656   -4.1942e-01
3972      1.251e+02      0.108031   -4.3651e-01
3973      1.251e+02      0.107406   -4.2132e-01
3974      1.251e+02      0.106781   -4.7379e-01
3975      1.252e+02      0.106125   -4.9280e-01
3976      1.252e+02      0.105500   -5.3338e-01
3977      1.252e+02      0.104875   -5.3303e-01
3978      1.253e+02      0.104250   -5.4355e-01
3979      1.253e+02      0.103625   -5.6210e-01
3980      1.253e+02      0.103000   -5.9250e-01
3981      1.254e+02      0.102375   -6.2760e-01
3982      1.254e+02      0.101719   -6.4305e-01
3983      1.254e+02      0.101094   -6.7635e-01
3984      1.255e+02      0.100469   -6.7937e-01
3985      1.255e+02      0.099844   -7.0489e-01
3986      1.255e+02      0.099219   -7.1733e-01
3987      1.256e+02      0.098562   -7.6894e-01
3988      1.256e+02      0.097938   -8.2993e-01
3989      1.256e+02      0.097312   -8.6296e-01
3990      1.257e+02      0.096687   -8.4310e-01
3991      1.257e+02      0.096031   -8.6676e-01
3992      1.257e+02      0.095406   -8.5623e-01
3993      1.257e+02      0.094781   -9.2245e-01
3994      1.258e+02      0.094156   -9.1808e-01
3995      1.258e+02      0.093531   -9.7706e-01
3996      1.258e+02      0.092906   -9.7563e-01
3997      1.259e+02      0.092250   -9.9763e-01
3998      1.259e+02      0.091625   -1.0136e+00
3999      1.259e+02      0.091000   -1.0412e+00
4000      1.260e+02      0.090375   -1.0790e+00
4001      1.260e+02      0.089750   -1.1131e+00
4002      1.260e+02      0.089125   -1.1378e+00
4003      1.261e+02      0.088469   -1.1473e+00
4004      1.261e+02      0.087844   -1.1312e+00
4005      1.261e+02      0.087219   -1.1595e+00
4006      1.262e+02      0.086594   -1.1886e+00
4007      1.262e+02      0.085938   -1.2084e+00
4008      1.262e+02      0.085313   -1.2461e+00
4009      1.263e+02      0.084687   -1.2355e+00
4010      1.263e+02      0.084062   -1.2434e+00
4011      1.263e+02      0.083438   -1.2056e+00
4012      1.263e+02      0.082813   -1.2631e+00
4013      1.264e+02      0.082156   -1.2825e+00
4014      1.264e+02      0.081531   -1.3469e+00
4015      1.264e+02      0.080906   -1.3538e+00
4016      1.265e+02      0.080281   -1.3680e+00
4017      1.265e+02      0.079656   -1.3260e+00
4018      1.265e+02      0.079031   -1.3796e+00
4019      1.266e+02      0.078375   -1.3961e+00
4020      1.266e+02      0.077750   -1.4226e+00
4021      1.266e+02      0.077125   -1.4396e+00
