File............:  2026-07-22_cv_cell_15 - JUL,22.2026

System..........:  1624_BZm282_020c
Temperature.....:  -0.6+-0.0C
Time............:  14:35:57-14:39:08
Slewrate........:  20mV/s
Comment.........:  CV Cell15
                   
                   
                   
                   
Electr.area/sqcm:  282
Reference.......:   0.3849688,  0.2500000 PO/PF -3, 12319
Cyclic voltammogram

Lines:   6063
Columns: 3

Number     Time/s     Potential/V    Current/A 
2806      8.836e+01      0.558156    1.3706e+00
2807      8.839e+01      0.558813    1.3519e+00
2808      8.842e+01      0.559438    1.3691e+00
2809      8.845e+01      0.560063    1.3525e+00
2810      8.848e+01      0.560688    1.3736e+00
2811      8.852e+01      0.561313    1.3557e+00
2812      8.855e+01      0.561938    1.3756e+00
2813      8.858e+01      0.562563    1.3555e+00
2814      8.861e+01      0.563219    1.3780e+00
2815      8.864e+01      0.563844    1.3549e+00
2816      8.867e+01      0.564469    1.3744e+00
2817      8.870e+01      0.565125    1.3595e+00
2818      8.874e+01      0.565719    1.3766e+00
2819      8.877e+01      0.566375    1.3622e+00
2820      8.880e+01      0.567000    1.3678e+00
2821      8.883e+01      0.567625    1.3668e+00
2822      8.886e+01      0.568250    1.3669e+00
2823      8.889e+01      0.568906    1.3767e+00
2824      8.892e+01      0.569531    1.3653e+00
2825      8.896e+01      0.570156    1.3834e+00
2826      8.899e+01      0.570781    1.3632e+00
2827      8.902e+01      0.571406    1.3810e+00
2828      8.905e+01      0.572031    1.3651e+00
2829      8.908e+01      0.572688    1.3837e+00
2830      8.911e+01      0.573313    1.3672e+00
2831      8.915e+01      0.573938    1.3862e+00
2832      8.918e+01      0.574563    1.3700e+00
2833      8.921e+01      0.575188    1.3898e+00
2834      8.924e+01      0.575813    1.3645e+00
2835      8.927e+01      0.576469    1.3920e+00
2836      8.930e+01      0.577094    1.3680e+00
2837      8.933e+01      0.577719    1.3922e+00
2838      8.937e+01      0.578344    1.3728e+00
2839      8.940e+01      0.579000    1.3898e+00
2840      8.943e+01      0.579625    1.3730e+00
2841      8.946e+01      0.580250    1.3853e+00
2842      8.949e+01      0.580875    1.3828e+00
2843      8.952e+01      0.581500    1.3830e+00
2844      8.955e+01      0.582125    1.3895e+00
2845      8.959e+01      0.582781    1.3762e+00
2846      8.962e+01      0.583406    1.3948e+00
2847      8.965e+01      0.584031    1.3780e+00
2848      8.968e+01      0.584656    1.3921e+00
2849      8.971e+01      0.585281    1.3802e+00
2850      8.974e+01      0.585906    1.3989e+00
2851      8.978e+01      0.586563    1.3809e+00
2852      8.981e+01      0.587188    1.3996e+00
2853      8.984e+01      0.587813    1.3790e+00
2854      8.987e+01      0.588438    1.4012e+00
2855      8.990e+01      0.589094    1.3809e+00
2856      8.993e+01      0.589719    1.4064e+00
2857      8.996e+01      0.590344    1.3801e+00
2858      9.000e+01      0.590969    1.4056e+00
2859      9.003e+01      0.591594    1.3815e+00
2860      9.006e+01      0.592219    1.4010e+00
2861      9.009e+01      0.592875    1.3913e+00
2862      9.012e+01      0.593500    1.3991e+00
2863      9.015e+01      0.594125    1.3938e+00
2864      9.018e+01      0.594750    1.3914e+00
2865      9.022e+01      0.595375    1.4020e+00
2866      9.025e+01      0.596000    1.3945e+00
2867      9.028e+01      0.596656    1.4029e+00
2868      9.031e+01      0.597281    1.3974e+00
2869      9.034e+01      0.597906    1.4036e+00
2870      9.037e+01      0.598531    1.3942e+00
2871      9.041e+01      0.599188    1.4086e+00
2872      9.044e+01      0.599813    1.3954e+00
2873      9.047e+01      0.600438    1.4133e+00
2874      9.050e+01      0.601063    1.3907e+00
2875      9.053e+01      0.601688    1.4183e+00
2876      9.056e+01      0.602313    1.3919e+00
2877      9.059e+01      0.602969    1.4213e+00
2878      9.063e+01      0.603594    1.3894e+00
2879      9.066e+01      0.604219    1.4189e+00
2880      9.069e+01      0.604844    1.3972e+00
2881      9.072e+01      0.605469    1.4151e+00
2882      9.075e+01      0.606094    1.4030e+00
2883      9.078e+01      0.606750    1.4090e+00
2884      9.081e+01      0.607375    1.4087e+00
2885      9.085e+01      0.608000    1.4091e+00
2886      9.088e+01      0.608625    1.4099e+00
2887      9.091e+01      0.609281    1.4093e+00
2888      9.094e+01      0.609906    1.4163e+00
2889      9.097e+01      0.610531    1.4123e+00
2890      9.100e+01      0.611156    1.4199e+00
2891      9.104e+01      0.611781    1.4096e+00
2892      9.107e+01      0.612406    1.4220e+00
2893      9.110e+01      0.613063    1.4057e+00
2894      9.113e+01      0.613688    1.4287e+00
2895      9.116e+01      0.614313    1.4070e+00
2896      9.119e+01      0.614938    1.4342e+00
2897      9.122e+01      0.615563    1.4017e+00
2898      9.126e+01      0.616188    1.4323e+00
2899      9.129e+01      0.616844    1.4078e+00
2900      9.132e+01      0.617469    1.4322e+00
2901      9.135e+01      0.618094    1.4138e+00
2902      9.138e+01      0.618719    1.4271e+00
2903      9.141e+01      0.619344    1.4158e+00
2904      9.144e+01      0.620000    1.4242e+00
2905      9.148e+01      0.620625    1.4225e+00
2906      9.151e+01      0.621250    1.4228e+00
2907      9.154e+01      0.621875    1.4175e+00
2908      9.157e+01      0.622500    1.4297e+00
2909      9.160e+01      0.623156    1.4267e+00
2910      9.163e+01      0.623781    1.4249e+00
2911      9.167e+01      0.624406    1.4273e+00
2912      9.170e+01      0.625031    1.4181e+00
2913      9.173e+01      0.625656    1.4392e+00
2914      9.176e+01      0.626281    1.4175e+00
2915      9.179e+01      0.626938    1.4475e+00
2916      9.182e+01      0.627563    1.4151e+00
2917      9.185e+01      0.628188    1.4419e+00
2918      9.189e+01      0.628813    1.4175e+00
2919      9.192e+01      0.629438    1.4419e+00
2920      9.195e+01      0.630094    1.4195e+00
2921      9.198e+01      0.630719    1.4426e+00
2922      9.201e+01      0.631344    1.4252e+00
2923      9.204e+01      0.631969    1.4413e+00
2924      9.207e+01      0.632594    1.4255e+00
2925      9.211e+01      0.633250    1.4405e+00
2926      9.214e+01      0.633875    1.4250e+00
2927      9.217e+01      0.634500    1.4455e+00
2928      9.220e+01      0.635125    1.4311e+00
2929      9.223e+01      0.635750    1.4436e+00
2930      9.226e+01      0.636375    1.4308e+00
2931      9.230e+01      0.637031    1.4350e+00
2932      9.233e+01      0.637656    1.4401e+00
2933      9.236e+01      0.638281    1.4305e+00
2934      9.239e+01      0.638906    1.4505e+00
2935      9.242e+01      0.639531    1.4305e+00
2936      9.245e+01      0.640188    1.4534e+00
2937      9.248e+01      0.640813    1.4248e+00
2938      9.252e+01      0.641438    1.4541e+00
2939      9.255e+01      0.642063    1.4446e+00
2940      9.258e+01      0.642719    1.4571e+00
2941      9.261e+01      0.643313    1.4355e+00
2942      9.264e+01      0.643969    1.4516e+00
2943      9.267e+01      0.644594    1.4380e+00
2944      9.270e+01      0.645219    1.4551e+00
2945      9.274e+01      0.645844    1.4338e+00
2946      9.277e+01      0.646469    1.4603e+00
2947      9.280e+01      0.647125    1.4389e+00
2948      9.283e+01      0.647750    1.4583e+00
2949      9.286e+01      0.648375    1.4384e+00
2950      9.289e+01      0.649000    1.4542e+00
2951      9.293e+01      0.649625    1.4483e+00
2952      9.296e+01      0.650281    1.4515e+00
2953      9.299e+01      0.650906    1.4581e+00
2954      9.302e+01      0.651531    1.4461e+00
2955      9.305e+01      0.652156    1.4596e+00
2956      9.308e+01      0.652813    1.4411e+00
2957      9.311e+01      0.653406    1.4649e+00
2958      9.315e+01      0.654063    1.4414e+00
2959      9.318e+01      0.654688    1.4678e+00
2960      9.321e+01      0.655313    1.4467e+00
2961      9.324e+01      0.655938    1.4645e+00
2962      9.327e+01      0.656563    1.4478e+00
2963      9.330e+01      0.657219    1.4674e+00
2964      9.333e+01      0.657844    1.4481e+00
2965      9.337e+01      0.658469    1.4733e+00
2966      9.340e+01      0.659094    1.4452e+00
2967      9.343e+01      0.659719    1.4774e+00
2968      9.346e+01      0.660375    1.4420e+00
2969      9.349e+01      0.661000    1.4702e+00
2970      9.352e+01      0.661625    1.4505e+00
2971      9.356e+01      0.662250    1.4734e+00
2972      9.359e+01      0.662906    1.4613e+00
2973      9.362e+01      0.663500    1.4651e+00
2974      9.365e+01      0.664156    1.4653e+00
2975      9.368e+01      0.664781    1.4565e+00
2976      9.371e+01      0.665406    1.4748e+00
2977      9.374e+01      0.666031    1.4593e+00
2978      9.378e+01      0.666656    1.4770e+00
2979      9.381e+01      0.667313    1.4608e+00
2980      9.384e+01      0.667938    1.4783e+00
2981      9.387e+01      0.668563    1.4633e+00
2982      9.390e+01      0.669188    1.4830e+00
2983      9.393e+01      0.669813    1.4627e+00
2984      9.396e+01      0.670469    1.4855e+00
2985      9.400e+01      0.671094    1.4614e+00
2986      9.403e+01      0.671719    1.4911e+00
2987      9.406e+01      0.672344    1.4540e+00
2988      9.409e+01      0.673000    1.4851e+00
2989      9.412e+01      0.673594    1.4634e+00
2990      9.415e+01      0.674250    1.4983e+00
2991      9.419e+01      0.674875    1.4709e+00
2992      9.422e+01      0.675500    1.4839e+00
2993      9.425e+01      0.676125    1.4723e+00
2994      9.428e+01      0.676781    1.4751e+00
2995      9.431e+01      0.677406    1.4839e+00
2996      9.434e+01      0.678031    1.4776e+00
2997      9.437e+01      0.678656    1.4909e+00
2998      9.441e+01      0.679281    1.4720e+00
2999      9.444e+01      0.679906    1.4876e+00
3000      9.447e+01      0.680563    1.4766e+00
3001      9.450e+01      0.681188    1.4970e+00
3002      9.453e+01      0.681813    1.4789e+00
3003      9.456e+01      0.682438    1.5003e+00
3004      9.459e+01      0.683094    1.4784e+00
3005      9.463e+01      0.683688    1.5049e+00
3006      9.466e+01      0.684344    1.4716e+00
3007      9.469e+01      0.684969    1.5121e+00
3008      9.472e+01      0.685594    1.4753e+00
3009      9.475e+01      0.686219    1.5137e+00
3010      9.478e+01      0.686875    1.4805e+00
3011      9.482e+01      0.687500    1.5080e+00
3012      9.485e+01      0.688125    1.4855e+00
3013      9.488e+01      0.688750    1.5002e+00
3014      9.491e+01      0.689375    1.4959e+00
3015      9.494e+01      0.690000    1.5051e+00
3016      9.497e+01      0.690656    1.5051e+00
3017      9.500e+01      0.691281    1.4972e+00
3018      9.504e+01      0.691906    1.5049e+00
3019      9.507e+01      0.692531    1.4997e+00
3020      9.510e+01      0.693188    1.5127e+00
3021      9.513e+01      0.693781    1.5023e+00
3022      9.516e+01      0.694438    1.5182e+00
3023      9.519e+01      0.695063    1.4993e+00
3024      9.522e+01      0.695688    1.5243e+00
3025      9.526e+01      0.696313    1.4917e+00
3026      9.529e+01      0.696969    1.5306e+00
3027      9.532e+01      0.697594    1.4945e+00
3028      9.535e+01      0.698219    1.5399e+00
3029      9.538e+01      0.698844    1.4964e+00
3030      9.541e+01      0.699469    1.5355e+00
3031      9.545e+01      0.700094    1.4988e+00
3032      9.548e+01      0.700688    1.4980e+00
3033      9.551e+01      0.700406    1.3258e+00
3034      9.554e+01      0.699781    1.3037e+00
3035      9.557e+01      0.699156    1.3005e+00
3036      9.560e+01      0.698500    1.2980e+00
3037      9.563e+01      0.697875    1.2805e+00
3038      9.567e+01      0.697250    1.2948e+00
3039      9.570e+01      0.696625    1.2680e+00
3040      9.573e+01      0.696000    1.2985e+00
3041      9.576e+01      0.695375    1.2668e+00
3042      9.579e+01      0.694719    1.2991e+00
3043      9.582e+01      0.694094    1.2612e+00
3044      9.585e+01      0.693469    1.2904e+00
3045      9.589e+01      0.692844    1.2609e+00
3046      9.592e+01      0.692219    1.2936e+00
3047      9.595e+01      0.691594    1.2617e+00
3048      9.598e+01      0.690938    1.2861e+00
3049      9.601e+01      0.690313    1.2623e+00
3050      9.604e+01      0.689688    1.2808e+00
3051      9.608e+01      0.689063    1.2627e+00
3052      9.611e+01      0.688406    1.2808e+00
3053      9.614e+01      0.687781    1.2661e+00
3054      9.617e+01      0.687156    1.2779e+00
3055      9.620e+01      0.686531    1.2733e+00
3056      9.623e+01      0.685906    1.2668e+00
3057      9.626e+01      0.685281    1.2749e+00
3058      9.630e+01      0.684625    1.2595e+00
3059      9.633e+01      0.684000    1.2821e+00
3060      9.636e+01      0.683375    1.2599e+00
3061      9.639e+01      0.682750    1.2856e+00
3062      9.642e+01      0.682125    1.2523e+00
3063      9.645e+01      0.681500    1.2840e+00
3064      9.648e+01      0.680844    1.2560e+00
3065      9.652e+01      0.680219    1.2843e+00
3066      9.655e+01      0.679594    1.2591e+00
3067      9.658e+01      0.678969    1.2806e+00
3068      9.661e+01      0.678344    1.2611e+00
3069      9.664e+01      0.677688    1.2791e+00
3070      9.667e+01      0.677063    1.2594e+00
3071      9.671e+01      0.676438    1.2846e+00
3072      9.674e+01      0.675813    1.2616e+00
3073      9.677e+01      0.675188    1.2837e+00
3074      9.680e+01      0.674531    1.2658e+00
3075      9.683e+01      0.673906    1.2677e+00
3076      9.686e+01      0.673281    1.2713e+00
3077      9.689e+01      0.672656    1.2636e+00
3078      9.693e+01      0.672031    1.2816e+00
3079      9.696e+01      0.671406    1.2651e+00
3080      9.699e+01      0.670750    1.2835e+00
3081      9.702e+01      0.670125    1.2564e+00
3082      9.705e+01      0.669500    1.2839e+00
3083      9.708e+01      0.668875    1.2593e+00
3084      9.711e+01      0.668250    1.2846e+00
3085      9.715e+01      0.667594    1.2593e+00
3086      9.718e+01      0.666969    1.2819e+00
3087      9.721e+01      0.666344    1.2572e+00
3088      9.724e+01      0.665719    1.2814e+00
3089      9.727e+01      0.665094    1.2588e+00
3090      9.730e+01      0.664438    1.2844e+00
3091      9.734e+01      0.663813    1.2597e+00
3092      9.737e+01      0.663188    1.2828e+00
3093      9.740e+01      0.662563    1.2641e+00
3094      9.743e+01      0.661938    1.2837e+00
3095      9.746e+01      0.661313    1.2644e+00
3096      9.749e+01      0.660656    1.2695e+00
3097      9.752e+01      0.660031    1.2746e+00
3098      9.756e+01      0.659406    1.2678e+00
3099      9.759e+01      0.658781    1.2818e+00
3100      9.762e+01      0.658156    1.2588e+00
3101      9.765e+01      0.657500    1.2806e+00
3102      9.768e+01      0.656875    1.2600e+00
3103      9.771e+01      0.656250    1.2847e+00
3104      9.774e+01      0.655625    1.2608e+00
3105      9.778e+01      0.655000    1.2789e+00
3106      9.781e+01      0.654344    1.2581e+00
3107      9.784e+01      0.653719    1.2815e+00
3108      9.787e+01      0.653094    1.2596e+00
3109      9.790e+01      0.652469    1.2836e+00
3110      9.793e+01      0.651844    1.2557e+00
3111      9.797e+01      0.651219    1.2864e+00
3112      9.800e+01      0.650563    1.2571e+00
3113      9.803e+01      0.649938    1.2815e+00
3114      9.806e+01      0.649313    1.2589e+00
3115      9.809e+01      0.648688    1.2746e+00
3116      9.812e+01      0.648063    1.2676e+00
3117      9.815e+01      0.647406    1.2726e+00
3118      9.819e+01      0.646781    1.2803e+00
3119      9.822e+01      0.646156    1.2648e+00
3120      9.825e+01      0.645531    1.2796e+00
3121      9.828e+01      0.644875    1.2589e+00
3122      9.831e+01      0.644281    1.2807e+00
3123      9.834e+01      0.643625    1.2635e+00
3124      9.837e+01      0.643000    1.2780e+00
3125      9.841e+01      0.642375    1.2485e+00
3126      9.844e+01      0.641750    1.2769e+00
3127      9.847e+01      0.641125    1.2550e+00
3128      9.850e+01      0.640469    1.2828e+00
3129      9.853e+01      0.639844    1.2557e+00
3130      9.856e+01      0.639219    1.2839e+00
3131      9.860e+01      0.638594    1.2523e+00
3132      9.863e+01      0.637969    1.2832e+00
3133      9.866e+01      0.637313    1.2530e+00
3134      9.869e+01      0.636688    1.2812e+00
3135      9.872e+01      0.636063    1.2608e+00
3136      9.875e+01      0.635438    1.2726e+00
3137      9.878e+01      0.634781    1.2708e+00
3138      9.882e+01      0.634188    1.2699e+00
3139      9.885e+01      0.633531    1.2689e+00
3140      9.888e+01      0.632906    1.2615e+00
3141      9.891e+01      0.632281    1.2757e+00
3142      9.894e+01      0.631656    1.2654e+00
3143      9.897e+01      0.631031    1.2751e+00
3144      9.900e+01      0.630375    1.2592e+00
3145      9.904e+01      0.629750    1.2774e+00
3146      9.907e+01      0.629125    1.2600e+00
3147      9.910e+01      0.628500    1.2770e+00
3148      9.913e+01      0.627875    1.2588e+00
3149      9.916e+01      0.627219    1.2830e+00
3150      9.919e+01      0.626594    1.2512e+00
3151      9.923e+01      0.625969    1.2808e+00
3152      9.926e+01      0.625344    1.2498e+00
3153      9.929e+01      0.624688    1.2799e+00
3154      9.932e+01      0.624094    1.2553e+00
3155      9.935e+01      0.623438    1.2751e+00
3156      9.938e+01      0.622813    1.2625e+00
3157      9.941e+01      0.622188    1.2680e+00
3158      9.945e+01      0.621563    1.2644e+00
3159      9.948e+01      0.620906    1.2650e+00
3160      9.951e+01      0.620281    1.2716e+00
3161      9.954e+01      0.619656    1.2649e+00
3162      9.957e+01      0.619031    1.2665e+00
3163      9.960e+01      0.618406    1.2561e+00
3164      9.963e+01      0.617781    1.2684e+00
3165      9.967e+01      0.617125    1.2571e+00
3166      9.970e+01      0.616500    1.2728e+00
3167      9.973e+01      0.615875    1.2597e+00
3168      9.976e+01      0.615250    1.2752e+00
3169      9.979e+01      0.614594    1.2476e+00
3170      9.982e+01      0.614000    1.2748e+00
3171      9.986e+01      0.613344    1.2504e+00
3172      9.989e+01      0.612719    1.2749e+00
3173      9.992e+01      0.612094    1.2499e+00
3174      9.995e+01      0.611469    1.2744e+00
3175      9.998e+01      0.610813    1.2536e+00
3176      1.000e+02      0.610188    1.2646e+00
3177      1.000e+02      0.609563    1.2555e+00
3178      1.001e+02      0.608938    1.2688e+00
3179      1.001e+02      0.608313    1.2665e+00
3180      1.001e+02      0.607688    1.2602e+00
3181      1.002e+02      0.607031    1.2610e+00
3182      1.002e+02      0.606406    1.2609e+00
3183      1.002e+02      0.605781    1.2636e+00
3184      1.003e+02      0.605156    1.2555e+00
3185      1.003e+02      0.604500    1.2674e+00
3186      1.003e+02      0.603906    1.2560e+00
3187      1.004e+02      0.603250    1.2667e+00
3188      1.004e+02      0.602625    1.2443e+00
3189      1.004e+02      0.602000    1.2707e+00
3190      1.005e+02      0.601375    1.2474e+00
3191      1.005e+02      0.600719    1.2723e+00
3192      1.005e+02      0.600094    1.2450e+00
3193      1.005e+02      0.599469    1.2748e+00
3194      1.006e+02      0.598844    1.2465e+00
3195      1.006e+02      0.598219    1.2669e+00
3196      1.006e+02      0.597594    1.2485e+00
3197      1.007e+02      0.596938    1.2635e+00
3198      1.007e+02      0.596313    1.2557e+00
3199      1.007e+02      0.595688    1.2577e+00
3200      1.008e+02      0.595063    1.2525e+00
3201      1.008e+02      0.594406    1.2589e+00
3202      1.008e+02      0.593813    1.2527e+00
3203      1.009e+02      0.593156    1.2532e+00
3204      1.009e+02      0.592531    1.2581e+00
3205      1.009e+02      0.591906    1.2533e+00
3206      1.010e+02      0.591281    1.2593e+00
3207      1.010e+02      0.590625    1.2430e+00
3208      1.010e+02      0.590000    1.2617e+00
3209      1.011e+02      0.589375    1.2401e+00
3210      1.011e+02      0.588750    1.2622e+00
3211      1.011e+02      0.588125    1.2407e+00
3212      1.011e+02      0.587500    1.2644e+00
3213      1.012e+02      0.586844    1.2382e+00
3214      1.012e+02      0.586219    1.2563e+00
3215      1.012e+02      0.585594    1.2410e+00
3216      1.013e+02      0.584969    1.2560e+00
3217      1.013e+02      0.584313    1.2463e+00
3218      1.013e+02      0.583719    1.2584e+00
3219      1.014e+02      0.583063    1.2454e+00
3220      1.014e+02      0.582438    1.2534e+00
3221      1.014e+02      0.581813    1.2391e+00
3222      1.015e+02      0.581188    1.2519e+00
3223      1.015e+02      0.580531    1.2490e+00
3224      1.015e+02      0.579906    1.2506e+00
3225      1.016e+02      0.579281    1.2474e+00
3226      1.016e+02      0.578656    1.2414e+00
3227      1.016e+02      0.578031    1.2500e+00
3228      1.017e+02      0.577406    1.2349e+00
3229      1.017e+02      0.576750    1.2559e+00
3230      1.017e+02      0.576125    1.2335e+00
3231      1.017e+02      0.575500    1.2588e+00
3232      1.018e+02      0.574875    1.2301e+00
3233      1.018e+02      0.574250    1.2518e+00
3234      1.018e+02      0.573625    1.2357e+00
3235      1.019e+02      0.572969    1.2525e+00
3236      1.019e+02      0.572344    1.2356e+00
3237      1.019e+02      0.571719    1.2494e+00
3238      1.020e+02      0.571094    1.2338e+00
3239      1.020e+02      0.570438    1.2444e+00
3240      1.020e+02      0.569813    1.2309e+00
3241      1.021e+02      0.569188    1.2467e+00
3242      1.021e+02      0.568563    1.2390e+00
3243      1.021e+02      0.567938    1.2450e+00
3244      1.022e+02      0.567313    1.2390e+00
3245      1.022e+02      0.566656    1.2385e+00
3246      1.022e+02      0.566031    1.2405e+00
3247      1.022e+02      0.565406    1.2332e+00
3248      1.023e+02      0.564781    1.2457e+00
3249      1.023e+02      0.564156    1.2302e+00
3250      1.023e+02      0.563531    1.2491e+00
3251      1.024e+02      0.562875    1.2216e+00
3252      1.024e+02      0.562250    1.2461e+00
3253      1.024e+02      0.561625    1.2232e+00
3254      1.025e+02      0.561000    1.2420e+00
3255      1.025e+02      0.560344    1.2248e+00
3256      1.025e+02      0.559719    1.2458e+00
3257      1.026e+02      0.559094    1.2250e+00
3258      1.026e+02      0.558469    1.2405e+00
3259      1.026e+02      0.557844    1.2271e+00
3260      1.027e+02      0.557219    1.2419e+00
3261      1.027e+02      0.556563    1.2258e+00
3262      1.027e+02      0.555938    1.2435e+00
3263      1.028e+02      0.555313    1.2274e+00
3264      1.028e+02      0.554688    1.2352e+00
3265      1.028e+02      0.554063    1.2274e+00
3266      1.028e+02      0.553438    1.2294e+00
3267      1.029e+02      0.552781    1.2353e+00
3268      1.029e+02      0.552156    1.2264e+00
3269      1.029e+02      0.551531    1.2366e+00
3270      1.030e+02      0.550906    1.2217e+00
3271      1.030e+02      0.550250    1.2431e+00
3272      1.030e+02      0.549625    1.2197e+00
3273      1.031e+02      0.549000    1.2341e+00
3274      1.031e+02      0.548375    1.2201e+00
3275      1.031e+02      0.547750    1.2353e+00
3276      1.032e+02      0.547125    1.2175e+00
3277      1.032e+02      0.546469    1.2323e+00
3278      1.032e+02      0.545844    1.2122e+00
3279      1.033e+02      0.545219    1.2373e+00
3280      1.033e+02      0.544594    1.2187e+00
3281      1.033e+02      0.543969    1.2371e+00
3282      1.034e+02      0.543344    1.2169e+00
3283      1.034e+02      0.542688    1.2327e+00
3284      1.034e+02      0.542063    1.2161e+00
3285      1.034e+02      0.541438    1.2335e+00
3286      1.035e+02      0.540813    1.2318e+00
3287      1.035e+02      0.540188    1.2243e+00
3288      1.035e+02      0.539531    1.2316e+00
3289      1.036e+02      0.538906    1.2189e+00
3290      1.036e+02      0.538281    1.2331e+00
3291      1.036e+02      0.537656    1.2152e+00
3292      1.037e+02      0.537031    1.2348e+00
3293      1.037e+02      0.536375    1.2153e+00
3294      1.037e+02      0.535750    1.2311e+00
3295      1.038e+02      0.535125    1.2162e+00
3296      1.038e+02      0.534500    1.2297e+00
3297      1.038e+02      0.533875    1.2178e+00
3298      1.039e+02      0.533250    1.2304e+00
3299      1.039e+02      0.532594    1.2116e+00
3300      1.039e+02      0.531969    1.2343e+00
3301      1.040e+02      0.531344    1.2141e+00
3302      1.040e+02      0.530688    1.2298e+00
3303      1.040e+02      0.530094    1.2136e+00
3304      1.040e+02      0.529438    1.2303e+00
3305      1.041e+02      0.528813    1.2240e+00
3306      1.041e+02      0.528188    1.2229e+00
3307      1.041e+02      0.527563    1.2223e+00
3308      1.042e+02      0.526938    1.2186e+00
3309      1.042e+02      0.526281    1.2262e+00
3310      1.042e+02      0.525656    1.2140e+00
3311      1.043e+02      0.525031    1.2261e+00
3312      1.043e+02      0.524406    1.2168e+00
3313      1.043e+02      0.523781    1.2272e+00
3314      1.044e+02      0.523156    1.2118e+00
3315      1.044e+02      0.522500    1.2250e+00
3316      1.044e+02      0.521875    1.2082e+00
3317      1.045e+02      0.521250    1.2261e+00
3318      1.045e+02      0.520625    1.2058e+00
3319      1.045e+02      0.520000    1.2299e+00
3320      1.045e+02      0.519344    1.2071e+00
3321      1.046e+02      0.518719    1.2255e+00
3322      1.046e+02      0.518094    1.2046e+00
3323      1.046e+02      0.517469    1.2286e+00
3324      1.047e+02      0.516844    1.2062e+00
3325      1.047e+02      0.516188    1.2195e+00
3326      1.047e+02      0.515563    1.2132e+00
3327      1.048e+02      0.514938    1.2161e+00
3328      1.048e+02      0.514313    1.2062e+00
3329      1.048e+02      0.513688    1.2118e+00
3330      1.049e+02      0.513063    1.2165e+00
3331      1.049e+02      0.512406    1.2092e+00
3332      1.049e+02      0.511781    1.2186e+00
3333      1.050e+02      0.511156    1.2085e+00
3334      1.050e+02      0.510531    1.2208e+00
3335      1.050e+02      0.509906    1.2046e+00
3336      1.051e+02      0.509250    1.2201e+00
3337      1.051e+02      0.508625    1.2012e+00
3338      1.051e+02      0.508000    1.2219e+00
3339      1.051e+02      0.507375    1.2014e+00
3340      1.052e+02      0.506719    1.2179e+00
3341      1.052e+02      0.506094    1.1987e+00
3342      1.052e+02      0.505469    1.2203e+00
3343      1.053e+02      0.504844    1.1979e+00
3344      1.053e+02      0.504219    1.2169e+00
3345      1.053e+02      0.503594    1.1997e+00
3346      1.054e+02      0.502969    1.2120e+00
3347      1.054e+02      0.502313    1.2063e+00
3348      1.054e+02      0.501688    1.2090e+00
3349      1.055e+02      0.501063    1.2056e+00
3350      1.055e+02      0.500438    1.2030e+00
3351      1.055e+02      0.499813    1.2048e+00
3352      1.056e+02      0.499156    1.2053e+00
3353      1.056e+02      0.498531    1.2107e+00
3354      1.056e+02      0.497906    1.1977e+00
3355      1.057e+02      0.497281    1.2084e+00
3356      1.057e+02      0.496625    1.1954e+00
3357      1.057e+02      0.496000    1.2116e+00
3358      1.057e+02      0.495375    1.1920e+00
3359      1.058e+02      0.494750    1.2128e+00
3360      1.058e+02      0.494125    1.1893e+00
3361      1.058e+02      0.493500    1.2118e+00
3362      1.059e+02      0.492875    1.1873e+00
3363      1.059e+02      0.492219    1.2109e+00
3364      1.059e+02      0.491594    1.1899e+00
3365      1.060e+02      0.490969    1.2049e+00
3366      1.060e+02      0.490344    1.1921e+00
3367      1.060e+02      0.489719    1.2040e+00
3368      1.061e+02      0.489063    1.1930e+00
3369      1.061e+02      0.488438    1.2008e+00
3370      1.061e+02      0.487813    1.1915e+00
3371      1.062e+02      0.487188    1.2001e+00
3372      1.062e+02      0.486531    1.1979e+00
3373      1.062e+02      0.485906    1.1934e+00
3374      1.062e+02      0.485281    1.1963e+00
3375      1.063e+02      0.484656    1.1900e+00
3376      1.063e+02      0.484031    1.1976e+00
3377      1.063e+02      0.483406    1.1859e+00
3378      1.064e+02      0.482750    1.2023e+00
3379      1.064e+02      0.482125    1.1748e+00
3380      1.064e+02      0.481500    1.2012e+00
3381      1.065e+02      0.480875    1.1791e+00
3382      1.065e+02      0.480250    1.2003e+00
3383      1.065e+02      0.479625    1.1788e+00
3384      1.066e+02      0.478969    1.1952e+00
3385      1.066e+02      0.478344    1.1791e+00
3386      1.066e+02      0.477719    1.1956e+00
3387      1.067e+02      0.477094    1.1788e+00
3388      1.067e+02      0.476438    1.1938e+00
3389      1.067e+02      0.475813    1.1804e+00
3390      1.068e+02      0.475188    1.1919e+00
3391      1.068e+02      0.474563    1.1847e+00
3392      1.068e+02      0.473938    1.1877e+00
3393      1.068e+02      0.473313    1.1814e+00
3394      1.069e+02      0.472656    1.1849e+00
3395      1.069e+02      0.472031    1.1858e+00
3396      1.069e+02      0.471406    1.1796e+00
3397      1.070e+02      0.470781    1.1853e+00
3398      1.070e+02      0.470156    1.1702e+00
3399      1.070e+02      0.469531    1.1892e+00
3400      1.071e+02      0.468875    1.1698e+00
3401      1.071e+02      0.468250    1.1906e+00
3402      1.071e+02      0.467625    1.1673e+00
3403      1.072e+02      0.467000    1.1874e+00
3404      1.072e+02      0.466344    1.1651e+00
